,regio1,newlyConst,balcony,totalRent,yearConstructed,noParkSpaces,hasKitchen,cellar,houseNumber,livingSpace,geo_krs,condition,interiorQual,petsAllowed,street,streetPlain,lift,typeOfFlat,noRooms,floor,numberOfFloors,garden,regio2,ID,Tipologia_Affitti,Tipologia_Propieta
48604,Nordrhein_Westfalen,True,True,1780.0,2019.0,1.0,False,True,78,126.0,Mülheim_an_der_Ruhr,first_time_use,sophisticated,no,Adolfstr.,Adolfstr.,True,roof_storey,3.0,3.0,3.0,False,Mülheim_an_der_Ruhr,912,costoso,
48656,Nordrhein_Westfalen,False,True,1500.0,1984.0,1.0,False,True,106,140.0,Wuppertal,first_time_use_after_refurbishment,sophisticated,no,Krutscheider Weg,Krutscheider_Weg,False,apartment,5.0,1.0,2.0,False,Wuppertal,913,costoso,per famiglie
48679,Nordrhein_Westfalen,False,True,1030.0,1989.0,1.0,False,True,31,118.0,Bielefeld,negotiable,normal,no,J&ouml;llenbecker Stra&szlig;e,Jöllenbecker_Straße,False,apartment,3.5,2.0,4.0,False,Bielefeld,914,costoso,
48745,Nordrhein_Westfalen,False,True,930.0,2003.0,1.0,False,False,13,75.0,Rhein_Erft_Kreis,mint_condition,normal,negotiable,Erderstra&szlig;e,Erderstraße,False,terraced_flat,2.0,1.0,2.0,False,Rhein_Erft_Kreis,915,medio,
48781,Nordrhein_Westfalen,True,True,1680.0,2019.0,1.0,False,True,9,113.0,Neuss_Rhein_Kreis,first_time_use,sophisticated,negotiable,Sistemichstr.,Sistemichstr.,True,penthouse,3.0,4.0,4.0,False,Neuss_Rhein_Kreis,916,costoso,
48785,Nordrhein_Westfalen,True,True,780.0,2019.0,1.0,False,True,53,68.0,Coesfeld_Kreis,first_time_use,sophisticated,no,Schedelichstr.,Schedelichstr.,True,roof_storey,2.0,2.0,2.0,False,Coesfeld_Kreis,917,medio,bilocale
48788,Nordrhein_Westfalen,False,True,1084.0,2015.0,1.0,False,True,125,90.0,Köln,mint_condition,sophisticated,no,Sankt-T&ouml;nnis-Stra&szlig;e,Sankt-Tönnis-Straße,False,ground_floor,3.0,1.0,3.0,False,Köln,918,economico,trilocale
48917,Nordrhein_Westfalen,True,True,1530.0,2018.0,1.0,False,True,22,102.0,Neuss_Rhein_Kreis,first_time_use,sophisticated,negotiable,Rheydter Str.,Rheydter_Str.,True,ground_floor,3.0,0.0,3.0,True,Neuss_Rhein_Kreis,919,costoso,
48932,Nordrhein_Westfalen,False,False,560.0,1973.0,1.0,False,True,18,71.0,Hagen,fully_renovated,normal,no,Malmkestra&szlig;e,Malmkestraße,False,roof_storey,3.0,3.0,3.0,False,Hagen,920,medio,trilocale
48939,Nordrhein_Westfalen,False,True,595.0,1975.0,1.0,False,True,40,63.0,Mülheim_an_der_Ruhr,well_kept,normal,yes,Zeppelinstra&szlig;e,Zeppelinstraße,False,apartment,2.0,1.0,3.0,False,Mülheim_an_der_Ruhr,921,economico,bilocale
48990,Nordrhein_Westfalen,False,True,561.0,1970.0,1.0,True,True,287,61.0,Mönchengladbach,well_kept,normal,negotiable,M&uuml;lgaustra&szlig;e,Mülgaustraße,False,apartment,2.0,2.0,3.0,False,Mönchengladbach,922,economico,bilocale
49002,Nordrhein_Westfalen,False,True,972.9,1908.0,1.0,False,True,40,84.6,Wesel_Kreis,first_time_use_after_refurbishment,sophisticated,negotiable,Cecilienstra&szlig;e,Cecilienstraße,True,roof_storey,3.0,2.0,2.0,False,Wesel_Kreis,923,costoso,trilocale
49022,Nordrhein_Westfalen,True,True,1445.0,2020.0,2.0,True,True,8,102.0,Aachen_Kreis,first_time_use,sophisticated,negotiable,Josef-Aretz-Str.,Josef-Aretz-Str.,True,ground_floor,4.0,0.0,2.0,True,Aachen_Kreis,924,costoso,
49083,Nordrhein_Westfalen,False,True,1011.0,1980.0,1.0,True,True,44,114.0,Bochum,well_kept,sophisticated,negotiable,Horneburg,Horneburg,True,penthouse,3.5,5.0,5.0,False,Bochum,925,medio,
49086,Nordrhein_Westfalen,False,True,685.0,1976.0,1.0,False,True,12,57.0,Mettmann_Kreis,refurbished,normal,negotiable,Kilvertzhof,Kilvertzhof,False,apartment,2.0,2.0,3.0,False,Mettmann_Kreis,926,economico,bilocale
49094,Nordrhein_Westfalen,False,True,780.0,1963.0,1.0,False,True,50-52,77.5,Aachen,well_kept,normal,negotiable,Peterstrasse,Peterstrasse,True,apartment,2.0,5.0,5.0,False,Aachen,927,economico,
49109,Nordrhein_Westfalen,False,True,1398.0,2016.0,1.0,False,True,33a,88.69,Mülheim_an_der_Ruhr,mint_condition,luxury,negotiable,Uhlenhorstweg,Uhlenhorstweg,True,apartment,3.0,1.0,2.0,True,Mülheim_an_der_Ruhr,928,costoso,trilocale
49158,Nordrhein_Westfalen,False,True,823.0,1960.0,1.0,False,False,21,94.0,Duisburg,well_kept,normal,negotiable,Tonhallenstr.,Tonhallenstr.,True,apartment,3.0,1.0,4.0,False,Duisburg,929,medio,trilocale
49191,Nordrhein_Westfalen,False,False,790.0,1750.0,1.0,True,False,44,74.0,Mettmann_Kreis,fully_renovated,normal,no,Elberfelder Str,Elberfelder_Str,False,ground_floor,2.5,0.0,1.0,True,Mettmann_Kreis,930,economico,
49221,Nordrhein_Westfalen,False,True,1015.0,1974.0,0.0,False,True,36,70.0,Köln,modernized,sophisticated,no,Margaretastra&szlig;e,Margaretastraße,False,apartment,3.0,3.0,3.0,False,Köln,931,economico,trilocale
49341,Nordrhein_Westfalen,True,True,1280.0,2019.0,1.0,True,True,14,101.19,Mönchengladbach,first_time_use,sophisticated,yes,An der Fliescherm&uuml;hle,An_der_Flieschermühle,True,apartment,3.0,2.0,6.0,True,Mönchengladbach,932,costoso,
49464,Nordrhein_Westfalen,False,True,990.0,1993.0,1.0,False,True,16,83.0,Rhein_Sieg_Kreis,fully_renovated,normal,negotiable,Lambertstra&szlig;e,Lambertstraße,False,roof_storey,3.0,2.0,2.0,False,Rhein_Sieg_Kreis,933,medio,trilocale
49471,Nordrhein_Westfalen,False,False,500.0,1983.0,1.0,False,True,9,68.0,Wesel_Kreis,mint_condition,sophisticated,negotiable,Im Trog,Im_Trog,False,roof_storey,2.0,2.0,2.0,False,Wesel_Kreis,934,economico,bilocale
49496,Nordrhein_Westfalen,True,True,979.0,2019.0,1.0,False,True,47,76.32,Recklinghausen_Kreis,first_time_use,sophisticated,negotiable,Im Hohen Winkel,Im_Hohen_Winkel,True,apartment,2.0,1.0,3.0,False,Recklinghausen_Kreis,935,costoso,
49550,Nordrhein_Westfalen,False,True,1310.0,2012.0,1.0,False,True,2,100.0,Rhein_Erft_Kreis,mint_condition,sophisticated,negotiable,Geyenerstr.,Geyenerstr.,True,other,3.0,0.0,2.0,False,Rhein_Erft_Kreis,936,costoso,
49586,Nordrhein_Westfalen,False,False,425.0,2015.0,0.0,False,False,47,38.0,Mülheim_an_der_Ruhr,mint_condition,sophisticated,no,Bl&uuml;cherstrasse,Blücherstrasse,False,apartment,1.5,1.0,2.0,False,Mülheim_an_der_Ruhr,937,economico,
49614,Nordrhein_Westfalen,True,True,1390.0,2020.0,1.0,False,True,5,122.93,Paderborn_Kreis,first_time_use,luxury,no,Paderborner Stra&szlig;e,Paderborner_Straße,True,apartment,4.0,1.0,2.0,True,Paderborn_Kreis,938,costoso,
49664,Nordrhein_Westfalen,False,True,700.0,1982.0,1.0,True,False,23,70.0,Euskirchen_Kreis,well_kept,sophisticated,no,Talstra&szlig;e,Talstraße,False,roof_storey,2.0,1.0,1.0,False,Euskirchen_Kreis,939,medio,
49674,Nordrhein_Westfalen,False,True,1619.0,2005.0,2.0,False,True,7a,141.0,Ennepe_Ruhr_Kreis,fully_renovated,sophisticated,no,Hombergstra&szlig;e,Hombergstraße,False,ground_floor,4.0,0.0,2.0,True,Ennepe_Ruhr_Kreis,940,costoso,
49749,Nordrhein_Westfalen,False,True,508.5,1950.0,1.0,False,True,6,50.0,Bochum,fully_renovated,normal,negotiable,Erzstr.,Erzstr.,False,roof_storey,2.5,3.0,1.0,False,Bochum,941,economico,
49813,Nordrhein_Westfalen,False,True,494.0,1990.0,1.0,False,True,202,74.0,Essen,well_kept,normal,negotiable,Karnaper Str.,Karnaper_Str.,False,roof_storey,3.5,3.0,3.0,False,Essen,942,economico,
50012,Nordrhein_Westfalen,True,False,650.0,2019.0,2.0,True,False,13,65.0,Aachen_Kreis,first_time_use,normal,negotiable,Petergensfeld,Petergensfeld,False,roof_storey,2.0,1.0,1.0,True,Aachen_Kreis,943,economico,bilocale
50023,Nordrhein_Westfalen,False,False,980.0,1900.0,1.0,False,True,205,93.0,Bochum,fully_renovated,sophisticated,no,Hauptstra&szlig;e,Hauptstraße,False,apartment,3.0,1.0,3.0,False,Bochum,944,medio,trilocale
50104,Nordrhein_Westfalen,False,True,645.0,1978.0,1.0,False,True,3d,70.0,Hagen,well_kept,normal,negotiable,Haferkamp,Haferkamp,True,raised_ground_floor,3.5,0.0,3.0,False,Hagen,945,medio,
50159,Nordrhein_Westfalen,False,True,1748.0,2010.0,1.0,False,True,79,108.23,Rhein_Erft_Kreis,modernized,sophisticated,negotiable,R&ouml;merhofallee,Römerhofallee,True,apartment,4.0,1.0,3.0,False,Rhein_Erft_Kreis,946,costoso,
50160,Nordrhein_Westfalen,False,True,1590.0,1955.0,1.0,False,True,135,105.5,Düsseldorf,first_time_use_after_refurbishment,sophisticated,negotiable,Grafenberger Allee,Grafenberger_Allee_,True,apartment,3.0,1.0,5.0,False,Düsseldorf,947,costoso,
50236,Nordrhein_Westfalen,False,True,750.0,2000.0,1.0,True,True,3,75.0,Warendorf_Kreis,well_kept,normal,negotiable,Alter Hof,Alter_Hof,True,apartment,3.0,1.0,2.0,False,Warendorf_Kreis,948,medio,trilocale
50246,Nordrhein_Westfalen,False,True,720.0,2003.0,1.0,True,True,28,65.0,Mettmann_Kreis,well_kept,sophisticated,negotiable,Quantenberg,Quantenberg,False,roof_storey,2.0,2.0,3.0,False,Mettmann_Kreis,949,economico,bilocale
50292,Nordrhein_Westfalen,True,True,1257.76,2017.0,1.0,False,True,38,119.9,Wuppertal,first_time_use,luxury,negotiable,Scheffelstr.,Scheffelstr.,True,apartment,3.0,0.0,4.0,False,Wuppertal,950,costoso,
50319,Nordrhein_Westfalen,False,True,1077.0,1992.0,1.0,True,True,10,87.0,Düsseldorf,well_kept,sophisticated,negotiable,Paderborner Stra&szlig;e,Paderborner_Straße,True,apartment,3.0,3.0,4.0,False,Düsseldorf,951,economico,trilocale
50399,Nordrhein_Westfalen,False,True,435.0,1970.0,1.0,False,True,97,33.0,Wuppertal,first_time_use_after_refurbishment,sophisticated,negotiable,Hofkamp,Hofkamp,True,apartment,1.0,5.0,5.0,False,Wuppertal,952,economico,monolocale
50596,Nordrhein_Westfalen,False,True,660.0,1984.0,1.0,False,True,6,75.0,Olpe_Kreis,fully_renovated,normal,no,Am M&uuml;hlenteich,Am_Mühlenteich,False,ground_floor,3.0,1.0,3.0,False,Olpe_Kreis,953,medio,trilocale
50715,Nordrhein_Westfalen,True,True,1050.0,2019.0,1.0,False,True,45,87.0,Aachen_Kreis,first_time_use,sophisticated,negotiable,J&uuml;licher Stra&szlig;e,Jülicher_Straße,True,apartment,3.0,2.0,3.0,False,Aachen_Kreis,954,costoso,trilocale
50745,Nordrhein_Westfalen,False,True,830.0,2014.0,1.0,False,True,3a,91.5,Steinfurt_Kreis,mint_condition,sophisticated,no,Don-Bosco-Strasse,Don-Bosco-Strasse,True,maisonette,3.0,2.0,2.0,False,Steinfurt_Kreis,955,medio,trilocale
50783,Nordrhein_Westfalen,False,True,530.0,1965.0,1.0,False,True,8,76.0,Rheinisch_Bergischer_Kreis,fully_renovated,normal,no,Akazienweg,Akazienweg,False,ground_floor,3.0,1.0,3.0,False,Rheinisch_Bergischer_Kreis,956,economico,trilocale
50832,Nordrhein_Westfalen,False,True,576.3,1994.0,1.0,False,True,2,61.44,Mettmann_Kreis,well_kept,normal,negotiable,Offerstr.,Offerstr.,True,apartment,2.0,1.0,2.0,False,Mettmann_Kreis,957,economico,bilocale
50879,Nordrhein_Westfalen,False,False,700.0,1959.0,1.0,True,True,19,82.0,Essen,modernized,sophisticated,negotiable,Werderstra&szlig;e,Werderstraße,False,apartment,3.0,3.0,3.0,False,Essen,958,economico,trilocale
50896,Nordrhein_Westfalen,True,True,985.0,2019.0,1.0,False,True,113,74.46,Dortmund,first_time_use,sophisticated,no,Vogelpothsweg,Vogelpothsweg,True,apartment,2.5,1.0,3.0,False,Dortmund,959,medio,
50946,Nordrhein_Westfalen,False,True,710.0,1973.0,1.0,False,True,60a,57.43,Rhein_Sieg_Kreis,well_kept,normal,negotiable,Flurgasse,Flurgasse,False,apartment,2.0,1.0,1.0,False,Rhein_Sieg_Kreis,960,economico,bilocale
51173,Nordrhein_Westfalen,False,True,2390.0,2014.0,2.0,True,True,75a,163.0,Aachen,mint_condition,sophisticated,negotiable,Brabantstrasse,Brabantstrasse_,True,penthouse,3.0,3.0,3.0,False,Aachen,961,costoso,
51181,Nordrhein_Westfalen,True,True,767.22,2019.0,1.0,False,False,13a,71.78,Hochsauerlandkreis,first_time_use,sophisticated,no,Hochstra&szlig;e,Hochstraße,True,apartment,3.0,1.0,3.0,False,Hochsauerlandkreis,962,medio,trilocale
51202,Nordrhein_Westfalen,False,True,694.0,1981.0,1.0,False,True,54,76.0,Recklinghausen_Kreis,first_time_use_after_refurbishment,sophisticated,negotiable,Lehmbecker Pfad,Lehmbecker_Pfad,False,apartment,3.0,3.0,3.0,False,Recklinghausen_Kreis,963,medio,trilocale
51209,Nordrhein_Westfalen,False,True,1690.0,1999.0,1.0,True,True,29,134.0,Köln,fully_renovated,sophisticated,negotiable,Marsdorfer Stra&szlig;e,Marsdorfer_Straße,False,apartment,3.5,2.0,3.0,True,Köln,964,costoso,
51224,Nordrhein_Westfalen,False,True,465.0,1965.0,1.0,False,True,9,75.0,Hagen,fully_renovated,normal,no,K&ouml;nigsberger Str.,Königsberger_Str.,False,apartment,3.0,2.0,2.0,False,Hagen,965,economico,trilocale
51253,Nordrhein_Westfalen,False,True,1000.0,2018.0,1.0,False,True,39,96.0,Paderborn_Kreis,mint_condition,sophisticated,no,Gr&uuml;ne Stra&szlig;e,Grüne_Straße,True,apartment,3.0,1.0,3.0,False,Paderborn_Kreis,966,costoso,trilocale
51284,Nordrhein_Westfalen,False,True,660.0,1967.0,1.0,False,True,281,70.0,Duisburg,well_kept,normal,no,Gneisenaustr.,Gneisenaustr.,False,apartment,3.0,1.0,3.0,False,Duisburg,967,medio,trilocale
51429,Nordrhein_Westfalen,False,True,1280.0,1960.0,2.0,False,True,1,80.0,Rhein_Sieg_Kreis,first_time_use_after_refurbishment,luxury,no,Jahnplatz,Jahnplatz,False,apartment,3.0,3.0,4.0,True,Rhein_Sieg_Kreis,968,costoso,trilocale
51450,Nordrhein_Westfalen,False,True,543.0,1965.0,1.0,False,True,16,77.89,Gelsenkirchen,well_kept,normal,negotiable,Bu&szlig;mannstrasse,Bußmannstrasse,False,apartment,3.0,2.0,2.0,True,Gelsenkirchen,969,medio,trilocale
51461,Nordrhein_Westfalen,False,True,971.5,2017.0,1.0,True,True,2,69.0,Mettmann_Kreis,mint_condition,sophisticated,no,Jacob-Rosellen-Weg,Jacob-Rosellen-Weg,True,apartment,2.0,2.0,3.0,False,Mettmann_Kreis,970,medio,bilocale
51529,Nordrhein_Westfalen,False,False,690.0,1930.0,1.0,True,False,80,82.0,Heinsberg_Kreis,fully_renovated,normal,no,Quimperlestr.,Quimperlestr.,False,apartment,2.0,1.0,1.0,False,Heinsberg_Kreis,971,medio,
51534,Nordrhein_Westfalen,False,True,675.0,2008.0,1.0,False,True,20,78.58,Siegen_Wittgenstein_Kreis,first_time_use_after_refurbishment,sophisticated,negotiable,Berliner Str.,Berliner_Str.,True,apartment,3.0,6.0,7.0,True,Siegen_Wittgenstein_Kreis,972,medio,trilocale
51548,Nordrhein_Westfalen,False,False,1920.0,1910.0,0.0,True,True,19,210.0,Duisburg,well_kept,normal,negotiable,Sonnenwall,Sonnenwall,False,apartment,7.0,2.0,3.0,False,Duisburg,973,costoso,per famiglie
51629,Nordrhein_Westfalen,True,True,980.0,2020.0,1.0,False,True,68,115.0,Minden_Lübbecke_Kreis,first_time_use,sophisticated,negotiable,Schwarzer Weg,Schwarzer_Weg,True,ground_floor,4.0,2.0,4.0,True,Minden_Lübbecke_Kreis,974,costoso,
51718,Nordrhein_Westfalen,False,False,730.0,1955.0,1.0,False,True,220,65.74,Krefeld,well_kept,normal,negotiable,Philadelphiastra&szlig;e,Philadelphiastraße,True,ground_floor,3.0,0.0,8.0,False,Krefeld,975,economico,
51854,Nordrhein_Westfalen,False,True,644.5,1997.0,1.0,False,True,25,76.0,Recklinghausen_Kreis,well_kept,normal,no,Taunusstr.,Taunusstr.,False,roof_storey,3.5,2.0,2.0,False,Recklinghausen_Kreis,976,medio,
51879,Nordrhein_Westfalen,False,False,500.0,1970.0,0.0,False,True,116,51.0,Duisburg,well_kept,normal,negotiable,M&uuml;lheimer Stra&szlig;e,Mülheimer_Straße,True,apartment,1.0,1.0,8.0,False,Duisburg,977,economico,
51899,Nordrhein_Westfalen,False,True,625.0,2017.0,1.0,False,False,1a,51.98,Borken_Kreis,first_time_use,sophisticated,no,Josef-Willenbrink Stra&szlig;e,Josef-Willenbrink_Straße,True,apartment,2.0,1.0,2.0,False,Borken_Kreis,978,economico,bilocale
51936,Nordrhein_Westfalen,False,True,1334.0,2017.0,1.0,False,True,193a,94.0,Bochum,mint_condition,luxury,negotiable,Wohlfahrtstr.,Wohlfahrtstr.,True,ground_floor,3.0,0.0,3.0,False,Bochum,979,costoso,trilocale
51942,Nordrhein_Westfalen,False,True,540.0,1974.0,1.0,False,True,2,62.0,Mettmann_Kreis,negotiable,normal,negotiable,Schopshofer Weg,Schopshofer_Weg,False,apartment,2.0,3.0,3.0,True,Mettmann_Kreis,980,economico,bilocale
51997,Nordrhein_Westfalen,False,True,840.0,1972.0,1.0,False,True,34,89.0,Märkischer_Kreis,mint_condition,sophisticated,negotiable,Im Markenfeld,Im_Markenfeld,True,apartment,3.0,3.0,8.0,True,Märkischer_Kreis,981,medio,trilocale
52022,Nordrhein_Westfalen,False,True,940.5,1972.0,1.0,False,True,2,85.0,Dortmund,fully_renovated,sophisticated,yes,Badinghauser Weg,Badinghauser_Weg,True,apartment,4.0,2.0,4.0,False,Dortmund,982,medio,
52036,Nordrhein_Westfalen,False,True,870.0,1982.0,1.0,False,True,44,80.0,Solingen,well_kept,normal,negotiable,Margaretenstr.,Margaretenstr.,False,maisonette,3.0,1.0,3.0,True,Solingen,983,medio,trilocale
52142,Nordrhein_Westfalen,False,True,1700.0,1972.0,1.0,True,True,57,140.0,Düsseldorf,first_time_use_after_refurbishment,sophisticated,negotiable,Gr&uuml;ner Weg,Grüner_Weg,False,apartment,3.0,2.0,2.0,False,Düsseldorf,984,costoso,
52156,Nordrhein_Westfalen,False,False,749.0,1902.0,1.0,False,True,11,93.24,Bochum,mint_condition,sophisticated,negotiable,Lothringer Stra&szlig;e,Lothringer_Straße,False,roof_storey,3.0,3.0,4.0,False,Bochum,985,economico,trilocale
52189,Nordrhein_Westfalen,False,True,780.0,1996.0,1.0,True,True,3,76.0,Rhein_Sieg_Kreis,fully_renovated,sophisticated,no,An der Kapelle,An_der_Kapelle,False,apartment,2.5,1.0,2.0,True,Rhein_Sieg_Kreis,986,economico,
52287,Nordrhein_Westfalen,False,True,2150.0,1933.0,1.0,False,True,16,182.0,Krefeld,refurbished,luxury,negotiable,Jentgesallee,Jentgesallee,False,apartment,5.0,1.0,3.0,True,Krefeld,987,costoso,per famiglie
52408,Nordrhein_Westfalen,False,True,1970.0,2009.0,1.0,False,True,9,123.0,Düsseldorf,mint_condition,sophisticated,negotiable,Derendorfer Allee,Derendorfer_Allee_,True,apartment,5.0,1.0,4.0,False,Düsseldorf,988,costoso,per famiglie
52416,Nordrhein_Westfalen,False,True,440.6,1980.0,1.0,False,True,12,61.0,Lippe_Kreis,first_time_use_after_refurbishment,sophisticated,negotiable,Posener Str.,Posener_Str.,False,ground_floor,2.0,0.0,2.0,False,Lippe_Kreis,989,economico,bilocale
52421,Nordrhein_Westfalen,False,False,950.0,2017.0,0.0,True,True,103-107,51.0,Aachen,first_time_use,luxury,no,Alexanderstra&szlig;e,Alexanderstraße,True,apartment,1.0,3.0,4.0,False,Aachen,990,medio,
52470,Nordrhein_Westfalen,False,True,1697.0,1984.0,1.0,True,True,20,109.0,Köln,well_kept,sophisticated,negotiable,Arno-Holz-Stra&szlig;e,Arno-Holz-Straße,True,maisonette,3.5,3.0,3.0,False,Köln,991,costoso,
52471,Nordrhein_Westfalen,False,True,1138.0,2016.0,1.0,False,True,20,88.0,Dortmund,mint_condition,sophisticated,negotiable,am Beilst&uuml;ck,am_Beilstück,False,roof_storey,3.0,3.0,3.0,False,Dortmund,992,costoso,trilocale
52542,Nordrhein_Westfalen,False,True,525.0,1981.0,1.0,False,True,72,73.0,Viersen_Kreis,well_kept,normal,no,Klosterstr.,Klosterstr.,False,maisonette,3.0,1.0,2.0,False,Viersen_Kreis,993,economico,trilocale
52589,Nordrhein_Westfalen,False,True,655.0,1975.0,2.0,False,True,76,70.0,Märkischer_Kreis,first_time_use_after_refurbishment,normal,no,Kampstr.,Kampstr.,False,apartment,3.0,1.0,3.0,False,Märkischer_Kreis,994,medio,trilocale
52628,Nordrhein_Westfalen,False,False,550.0,1950.0,1.0,False,True,72,51.0,Recklinghausen_Kreis,negotiable,normal,negotiable,Droste-H&uuml;lshoff-Stra&szlig;e,Droste-Hülshoff-Straße,False,apartment,2.5,1.0,1.0,True,Recklinghausen_Kreis,995,economico,
52650,Nordrhein_Westfalen,False,True,928.77,1978.0,1.0,False,True,2,103.0,Düren_Kreis,fully_renovated,sophisticated,no,Linnicher Stra&szlig;e,Linnicher_Straße,False,apartment,3.5,1.0,3.0,False,Düren_Kreis,996,medio,
52668,Nordrhein_Westfalen,False,True,670.0,1999.0,1.0,False,True,92 A,50.0,Neuss_Rhein_Kreis,well_kept,sophisticated,no,Kleinenbroicher Stra&szlig;e,Kleinenbroicher_Straße,False,ground_floor,2.0,0.0,1.0,False,Neuss_Rhein_Kreis,997,economico,bilocale
52748,Nordrhein_Westfalen,False,True,1049.0,1994.0,1.0,False,True,23,90.0,Rhein_Sieg_Kreis,well_kept,sophisticated,negotiable,Pleiser Hecke,Pleiser_Hecke,False,maisonette,3.0,2.0,2.0,True,Rhein_Sieg_Kreis,998,medio,trilocale
52842,Nordrhein_Westfalen,False,True,1630.0,2016.0,1.0,False,True,42,120.0,Rhein_Erft_Kreis,mint_condition,sophisticated,negotiable,Auf dem Driesch,Auf_dem_Driesch,True,penthouse,4.0,3.0,3.0,False,Rhein_Erft_Kreis,999,costoso,
52900,Nordrhein_Westfalen,False,False,444.0,2015.0,1.0,True,True,17,48.0,Heinsberg_Kreis,mint_condition,sophisticated,negotiable,Apweilerstra&szlig;e,Apweilerstraße,True,half_basement,1.0,0.0,2.0,True,Heinsberg_Kreis,1000,economico,monolocale
52974,Nordrhein_Westfalen,False,True,1020.0,2015.0,1.0,False,True,2,80.0,Wesel_Kreis,first_time_use,sophisticated,negotiable,Freiherr-vom-Stein-Stra&szlig;e,Freiherr-vom-Stein-Straße,True,apartment,2.5,1.0,3.0,False,Wesel_Kreis,1001,costoso,
52988,Nordrhein_Westfalen,False,True,1340.0,2015.0,1.0,False,True,5,96.0,Münster,mint_condition,sophisticated,no,Catharina-M&uuml;ller-Str.,Catharina-Müller-Str.,False,apartment,3.5,2.0,3.0,False,Münster,1002,costoso,
52998,Nordrhein_Westfalen,False,False,612.0,1925.0,1.0,False,True,51,83.0,Viersen_Kreis,well_kept,sophisticated,negotiable,Ratsallee,Ratsallee,False,apartment,3.0,1.0,2.0,False,Viersen_Kreis,1003,economico,trilocale
53187,Nordrhein_Westfalen,False,False,825.0,1903.0,1.0,True,True,8,116.0,Ennepe_Ruhr_Kreis,well_kept,normal,negotiable,Hauptstrasse,Hauptstrasse,False,apartment,3.0,2.0,3.0,False,Ennepe_Ruhr_Kreis,1004,medio,
53226,Nordrhein_Westfalen,False,True,1040.0,1992.0,1.0,True,True,5,92.0,Warendorf_Kreis,well_kept,luxury,negotiable,Gutenbergweg,Gutenbergweg,False,apartment,3.5,1.0,3.0,True,Warendorf_Kreis,1005,costoso,
53278,Nordrhein_Westfalen,True,True,1590.0,2019.0,1.0,False,True,275,93.91,Düsseldorf,first_time_use,luxury,no,Bergische Landstra&szlig;e,Bergische_Landstraße,True,ground_floor,2.0,0.0,2.0,True,Düsseldorf,1006,costoso,
53282,Nordrhein_Westfalen,False,True,595.0,1982.0,1.0,False,True,14,52.0,Dortmund,mint_condition,sophisticated,negotiable,Eschenwaldstra&szlig;e,Eschenwaldstraße,False,apartment,2.5,1.0,3.0,True,Dortmund,1007,economico,
53291,Nordrhein_Westfalen,False,True,750.0,1992.0,1.0,True,True,1,73.0,Siegen_Wittgenstein_Kreis,refurbished,sophisticated,negotiable,Stift-Keppel-Weg,Stift-Keppel-Weg,False,apartment,3.0,2.0,3.0,True,Siegen_Wittgenstein_Kreis,1008,medio,trilocale
