,Unnamed: 0,regio1,newlyConst,balcony,totalRent,yearConstructed,noParkSpaces,hasKitchen,cellar,houseNumber,livingSpace,geo_krs,condition,interiorQual,petsAllowed,street,streetPlain,lift,typeOfFlat,noRooms,floor,numberOfFloors,garden,regio2,ID,Tipologia_Affitti,Tipologia_Propieta,Cluster
618,32722,Nordrhein_Westfalen,False,True,1095.0,2005.0,1.0,True,True,4,115.0,Paderborn_Kreis,mint_condition,sophisticated,no,Gr&uuml;nebaumstra&szlig;e,Grünebaumstraße,True,apartment,3.0,1.0,3.0,False,Paderborn_Kreis,619,costoso,,2
619,32725,Nordrhein_Westfalen,False,True,1100.0,2015.0,2.0,False,False,12b,113.0,Recklinghausen_Kreis,mint_condition,sophisticated,no,Varusstr,Varusstr,False,maisonette,2.5,1.0,2.0,False,Recklinghausen_Kreis,620,costoso,,3
620,32877,Nordrhein_Westfalen,True,True,1045.0,2019.0,1.0,False,True,76,78.0,Dortmund,first_time_use,sophisticated,negotiable,Lichtendorfer Str.,Lichtendorfer_Str.,False,apartment,3.5,2.0,2.0,False,Dortmund,621,medio,,3
621,32992,Nordrhein_Westfalen,True,True,2000.0,2019.0,2.0,False,True,29,153.0,Bielefeld,first_time_use,luxury,negotiable,K&ouml;sterkamp,Kösterkamp,True,maisonette,4.0,2.0,2.0,True,Bielefeld,622,costoso,,2
622,33062,Nordrhein_Westfalen,False,True,1406.4,1992.0,2.0,False,True,15,124.0,Rhein_Erft_Kreis,well_kept,normal,yes,Liblarer Str.,Liblarer_Str.,True,maisonette,3.0,3.0,4.0,False,Rhein_Erft_Kreis,623,costoso,,2
623,33216,Nordrhein_Westfalen,False,False,570.0,1910.0,0.0,False,True,84,55.0,Mönchengladbach,first_time_use_after_refurbishment,sophisticated,no,Am Steinberg ( N&auml;he  Wasserturm),Am_Steinberg_(_Nähe__Wasserturm),False,roof_storey,3.0,2.0,2.0,False,Mönchengladbach,624,economico,,3
624,33278,Nordrhein_Westfalen,False,True,1500.0,1907.0,1.0,True,True,84,110.0,Krefeld,well_kept,sophisticated,negotiable,Wilhelmshofallee,Wilhelmshofallee,False,maisonette,3.0,2.0,2.0,False,Krefeld,625,costoso,,3
625,33285,Nordrhein_Westfalen,False,True,595.0,1994.0,2.0,True,True,3,80.0,Steinfurt_Kreis,well_kept,normal,no,H&ouml;ls Kamp,Höls_Kamp,False,roof_storey,3.0,2.0,2.0,False,Steinfurt_Kreis,626,economico,trilocale,1
626,33307,Nordrhein_Westfalen,False,True,470.0,1967.0,1.0,False,True,16,76.0,Duisburg,well_kept,normal,negotiable,Buschstra&szlig;e,Buschstraße,False,apartment,3.5,2.0,2.0,False,Duisburg,627,economico,,1
627,33312,Nordrhein_Westfalen,False,True,1430.0,1986.0,1.0,True,True,26,77.0,Köln,well_kept,normal,negotiable,Auf dem R&ouml;merberg,Auf_dem_Römerberg,True,ground_floor,2.0,1.0,4.0,True,Köln,628,costoso,,1
628,33337,Nordrhein_Westfalen,False,False,520.0,1995.0,1.0,False,False,12,70.0,Aachen_Kreis,fully_renovated,sophisticated,no,Marienstra&szlig;e,Marienstraße,False,roof_storey,3.0,2.0,2.0,True,Aachen_Kreis,629,economico,trilocale,3
629,33364,Nordrhein_Westfalen,False,True,890.0,1980.0,1.0,False,True,11-13,98.0,Mönchengladbach,first_time_use_after_refurbishment,sophisticated,no,Berliner Platz,Berliner_Platz,True,penthouse,2.0,4.0,4.0,False,Mönchengladbach,630,medio,,2
630,33496,Nordrhein_Westfalen,False,True,662.74,1990.0,1.0,False,False,5,82.46,Düren_Kreis,well_kept,normal,negotiable,An der Burg Kreuzau,An_der_Burg_Kreuzau,False,apartment,3.0,2.0,2.0,False,Düren_Kreis,631,economico,trilocale,1
631,33517,Nordrhein_Westfalen,False,False,577.2,1952.0,0.0,True,True,10,48.72,Bochum,well_kept,normal,negotiable,Overdyker Str.,Overdyker_Str.,False,apartment,2.0,2.0,2.0,False,Bochum,632,economico,,1
632,33596,Nordrhein_Westfalen,False,False,541.0,1978.0,1.0,False,False,78,47.0,Rhein_Sieg_Kreis,mint_condition,sophisticated,no,Hauptstr.,Hauptstr.,False,ground_floor,2.0,0.0,3.0,False,Rhein_Sieg_Kreis,633,economico,,3
633,33735,Nordrhein_Westfalen,False,True,1070.0,2012.0,1.0,False,True,1,96.0,Wesel_Kreis,mint_condition,sophisticated,negotiable,Pastor-Winkelmannstr.,Pastor-Winkelmannstr.,True,terraced_flat,3.0,1.0,3.0,False,Wesel_Kreis,634,costoso,trilocale,3
634,33757,Nordrhein_Westfalen,False,True,890.0,2000.0,1.0,False,True,21,72.0,Lippe_Kreis,well_kept,luxury,no,Hohenloher Stra&szlig;e,Hohenloher_Straße,False,ground_floor,3.0,0.0,1.0,True,Lippe_Kreis,635,medio,trilocale,3
635,33759,Nordrhein_Westfalen,False,True,943.0,1991.0,1.0,True,True,24,77.0,Aachen,well_kept,normal,negotiable,L&ouml;hergraben,Löhergraben,True,roof_storey,2.0,4.0,4.0,False,Aachen,636,medio,,1
636,33837,Nordrhein_Westfalen,False,False,900.0,1910.0,0.0,False,False,52,100.0,Wesel_Kreis,well_kept,sophisticated,negotiable,Bl&uuml;cherstrasse,Blücherstrasse,False,apartment,3.5,1.0,2.0,False,Wesel_Kreis,637,costoso,,3
637,33895,Nordrhein_Westfalen,False,True,683.08,2005.0,1.0,False,False,2,89.43,Unna_Kreis,fully_renovated,normal,negotiable,Kiebitzweg,Kiebitzweg,True,roof_storey,4.0,2.0,2.0,True,Unna_Kreis,638,medio,,0
638,33935,Nordrhein_Westfalen,True,True,1388.88,2018.0,1.0,False,False,147,105.41,Düsseldorf,first_time_use,sophisticated,no,Erkrather Str.,Erkrather_Str.,True,terraced_flat,3.0,1.0,5.0,True,Düsseldorf,639,medio,,2
639,34034,Nordrhein_Westfalen,False,True,1330.0,2003.0,1.0,False,True,72,108.0,Mülheim_an_der_Ruhr,mint_condition,sophisticated,no,Wenderfeld,Wenderfeld,False,apartment,3.0,1.0,2.0,False,Mülheim_an_der_Ruhr,640,costoso,,3
640,34102,Nordrhein_Westfalen,True,True,1027.0,2019.0,1.0,False,False,129,79.0,Krefeld,first_time_use,sophisticated,negotiable,Alte Linnerstr.,Alte_Linnerstr.,True,apartment,2.0,3.0,1.0,False,Krefeld,641,medio,,3
641,34195,Nordrhein_Westfalen,True,True,1129.0,2018.0,1.0,True,True,56,100.0,Essen,fully_renovated,sophisticated,no,Grandstr.,Grandstr.,False,maisonette,3.0,2.0,2.0,False,Essen,642,costoso,,3
642,34227,Nordrhein_Westfalen,False,True,1365.0,2017.0,1.0,False,True,29,84.4,Düsseldorf,mint_condition,sophisticated,negotiable,Lenaustra&szlig;e,Lenaustraße,True,apartment,3.0,3.0,5.0,False,Düsseldorf,643,medio,trilocale,2
643,34268,Nordrhein_Westfalen,False,True,660.0,1970.0,0.0,False,True,6,73.0,Oberhausen,well_kept,normal,negotiable,Kantstr.,Kantstr._,True,apartment,3.0,3.0,5.0,False,Oberhausen,644,medio,trilocale,1
644,34330,Nordrhein_Westfalen,False,True,791.64,2016.0,1.0,False,True,5,82.0,Aachen,mint_condition,normal,no,Eintrachtstra&szlig;e,Eintrachtstraße,True,apartment,3.0,1.0,6.0,False,Aachen,645,economico,trilocale,1
645,34354,Nordrhein_Westfalen,True,True,624.0,2019.0,1.0,True,True,1a,24.25,Bonn,mint_condition,sophisticated,no,Brucknerstr.,Brucknerstr.,True,apartment,1.0,1.0,3.0,False,Bonn,646,economico,monolocale,3
646,34781,Nordrhein_Westfalen,True,True,1080.0,2020.0,1.0,False,True,15a,92.0,Euskirchen_Kreis,first_time_use,sophisticated,no,Billigerstra&szlig;e,Billigerstraße,True,apartment,3.0,1.0,4.0,False,Euskirchen_Kreis,647,costoso,trilocale,3
647,34830,Nordrhein_Westfalen,False,False,781.94,1982.0,1.0,False,True,10,96.49,Düren_Kreis,well_kept,normal,yes,Am Jesuitenhof,Am_Jesuitenhof,True,apartment,4.0,4.0,5.0,False,Düren_Kreis,648,medio,,1
648,34888,Nordrhein_Westfalen,False,False,440.0,1992.0,0.0,False,True,114-116,38.0,Rhein_Erft_Kreis,fully_renovated,normal,no,Haupststr.,Haupststr.,True,apartment,1.0,1.0,2.0,False,Rhein_Erft_Kreis,649,economico,monolocale,1
649,34935,Nordrhein_Westfalen,False,True,1140.0,2016.0,1.0,True,True,41,106.5,Kleve_Kreis,mint_condition,sophisticated,no,SPEELBERGER Strasse,SPEELBERGER_Strasse,True,apartment,3.0,2.0,2.0,False,Kleve_Kreis,650,costoso,,3
650,34946,Nordrhein_Westfalen,False,True,1489.0,1978.0,1.0,True,True,00,108.0,Bonn,modernized,sophisticated,negotiable,Basteistra&szlig;e,Basteistraße,True,apartment,3.0,2.0,3.0,False,Bonn,651,costoso,,2
651,34997,Nordrhein_Westfalen,False,True,484.4,1991.0,1.0,False,True,352,56.0,Bottrop,well_kept,normal,no,Horster Str.,Horster_Str.,False,apartment,2.5,2.0,3.0,False,Bottrop,652,economico,,1
652,35024,Nordrhein_Westfalen,False,True,540.0,1957.0,5.0,False,True,105,70.0,Herne,well_kept,normal,negotiable,Bismarckstr.,Bismarckstr.,False,apartment,2.5,2.0,3.0,False,Herne,653,medio,,1
653,35096,Nordrhein_Westfalen,False,True,700.0,1996.0,1.0,True,True,46,53.25,Aachen,well_kept,normal,negotiable,Bergstra&szlig;e,Bergstraße,True,apartment,2.0,2.0,5.0,True,Aachen,654,economico,bilocale,1
654,35097,Nordrhein_Westfalen,False,False,739.0,2011.0,1.0,False,True,140,82.0,Mönchengladbach,well_kept,sophisticated,no,Pescher Str.,Pescher_Str.,True,apartment,3.0,2.0,4.0,True,Mönchengladbach,655,economico,trilocale,3
655,35105,Nordrhein_Westfalen,False,True,500.0,1958.0,1.0,False,True,32,66.0,Duisburg,fully_renovated,normal,no,Rheinberger Ring,Rheinberger_Ring,False,other,3.0,0.0,1.0,True,Duisburg,656,economico,,1
656,35120,Nordrhein_Westfalen,False,True,855.0,1993.0,1.0,False,True,33,85.0,Rhein_Erft_Kreis,well_kept,normal,negotiable,Fichtenweg,Fichtenweg,False,apartment,3.0,1.0,2.0,False,Rhein_Erft_Kreis,657,economico,trilocale,1
657,35152,Nordrhein_Westfalen,True,False,600.0,2020.0,1.0,True,True,250,35.0,Bielefeld,first_time_use,sophisticated,no,Voltmannstrasse,Voltmannstrasse,False,apartment,2.0,1.0,2.0,False,Bielefeld,658,economico,,3
658,35177,Nordrhein_Westfalen,False,True,920.0,1960.0,1.0,True,True,2,95.0,Bielefeld,negotiable,normal,no,August-Bebel-Stra&szlig;e,August-Bebel-Straße,False,roof_storey,5.0,3.0,3.0,False,Bielefeld,659,medio,,1
659,35208,Nordrhein_Westfalen,False,True,590.0,1972.0,1.0,False,True,46,73.03,Ennepe_Ruhr_Kreis,well_kept,normal,negotiable,Bergstr.,Bergstr.,False,ground_floor,2.0,3.0,1.0,False,Ennepe_Ruhr_Kreis,660,economico,,1
660,35328,Nordrhein_Westfalen,True,True,805.0,2018.0,1.0,False,True,15,77.0,Rhein_Sieg_Kreis,first_time_use,sophisticated,negotiable,Auf dem Kamp,Auf_dem_Kamp,False,apartment,3.0,1.0,1.0,False,Rhein_Sieg_Kreis,661,medio,trilocale,3
661,35424,Nordrhein_Westfalen,False,True,1040.0,1972.0,2.0,False,True,8a,86.0,Köln,refurbished,normal,no,Max-Fremery-Str.,Max-Fremery-Str.,False,apartment,3.0,2.0,4.0,False,Köln,662,economico,trilocale,1
662,35436,Nordrhein_Westfalen,False,True,715.0,2008.0,1.0,True,False,31,82.71,Kleve_Kreis,well_kept,sophisticated,negotiable,Pa&szlig;kath,Paßkath,False,maisonette,3.0,1.0,1.0,False,Kleve_Kreis,663,medio,trilocale,3
663,35442,Nordrhein_Westfalen,False,False,709.0,1960.0,4.0,False,True,4,77.0,Wuppertal,first_time_use_after_refurbishment,sophisticated,negotiable,Feldstr.,Feldstr.,False,apartment,3.0,2.0,3.0,False,Wuppertal,664,medio,trilocale,3
664,35445,Nordrhein_Westfalen,False,True,1290.0,2002.0,1.0,True,True,31,112.0,Bielefeld,well_kept,sophisticated,negotiable,Beethovenstra&szlig;e,Beethovenstraße,True,apartment,3.0,2.0,3.0,False,Bielefeld,665,costoso,,2
665,35465,Nordrhein_Westfalen,False,True,1350.0,1997.0,1.0,False,True,7,109.0,Mettmann_Kreis,modernized,sophisticated,no,Marie-Colinet-Str.,Marie-Colinet-Str.,True,apartment,3.0,1.0,4.0,False,Mettmann_Kreis,666,costoso,,3
666,35488,Nordrhein_Westfalen,False,True,725.0,1973.0,1.0,True,True,16,101.0,Gütersloh_Kreis,well_kept,normal,no,Lilienstrasse,Lilienstrasse,False,roof_storey,4.0,2.0,2.0,True,Gütersloh_Kreis,667,economico,,1
667,35502,Nordrhein_Westfalen,False,False,590.0,1973.0,1.0,True,True,11,80.0,Minden_Lübbecke_Kreis,well_kept,sophisticated,no,Pfarrlandweg,Pfarrlandweg,False,roof_storey,3.0,2.0,2.0,True,Minden_Lübbecke_Kreis,668,economico,trilocale,3
668,35505,Nordrhein_Westfalen,False,True,1543.26,2016.0,1.0,False,True,9,115.6,Neuss_Rhein_Kreis,first_time_use,luxury,negotiable,Rose-Ausl&auml;nder-Str.,Rose-Ausländer-Str.,True,ground_floor,3.0,0.0,0.0,True,Neuss_Rhein_Kreis,669,costoso,,3
669,35513,Nordrhein_Westfalen,False,True,600.0,1968.0,1.0,False,True,128,58.0,Mülheim_an_der_Ruhr,fully_renovated,normal,no,Winkhauser Weg,Winkhauser_Weg,False,other,2.0,1.0,2.0,True,Mülheim_an_der_Ruhr,670,economico,bilocale,1
670,35557,Nordrhein_Westfalen,False,True,1265.0,1984.0,1.0,True,True,1F,108.0,Rhein_Sieg_Kreis,well_kept,sophisticated,no,Gottfried Keller Str,Gottfried_Keller_Str,True,penthouse,2.0,4.0,4.0,True,Rhein_Sieg_Kreis,671,costoso,,2
671,35719,Nordrhein_Westfalen,False,True,1050.0,1999.0,1.0,True,True,25B,80.0,Rhein_Erft_Kreis,mint_condition,sophisticated,no,K&ouml;lnerstrasse,Kölnerstrasse,False,roof_storey,2.5,3.0,3.0,True,Rhein_Erft_Kreis,672,medio,,3
672,35746,Nordrhein_Westfalen,True,True,1720.0,2020.0,1.0,False,True,2,105.83,Düsseldorf,mint_condition,sophisticated,negotiable,Roteichenweg,Roteichenweg,True,apartment,4.0,3.0,5.0,False,Düsseldorf,673,costoso,,2
673,35802,Nordrhein_Westfalen,False,True,800.0,1972.0,1.0,False,False,39,89.0,Wesel_Kreis,well_kept,sophisticated,no,Scholtenstra&szlig;e,Scholtenstraße,False,apartment,3.0,1.0,2.0,False,Wesel_Kreis,674,medio,trilocale,3
674,36038,Nordrhein_Westfalen,False,True,1070.0,2004.0,1.0,False,False,16b,86.0,Mülheim_an_der_Ruhr,well_kept,sophisticated,no,Malmeyweg,Malmeyweg,False,maisonette,3.0,1.0,2.0,False,Mülheim_an_der_Ruhr,675,costoso,trilocale,3
675,36215,Nordrhein_Westfalen,False,False,560.0,2000.0,1.0,False,False,41,70.0,Borken_Kreis,well_kept,normal,no,Hauptstra&szlig;e,Hauptstraße,False,apartment,2.0,1.0,2.0,False,Borken_Kreis,676,economico,,1
676,36333,Nordrhein_Westfalen,False,True,776.07,1955.0,1.0,False,True,220,70.65,Krefeld,fully_renovated,normal,negotiable,Philadelphiastra&szlig;e,Philadelphiastraße,True,apartment,3.0,5.0,8.0,False,Krefeld,677,economico,trilocale,1
677,36363,Nordrhein_Westfalen,False,True,1240.0,2014.0,1.0,True,True,1b,83.0,Essen,mint_condition,sophisticated,negotiable,Jungbornweg,Jungbornweg,True,terraced_flat,2.5,0.0,2.0,True,Essen,678,costoso,,3
678,36378,Nordrhein_Westfalen,False,False,480.0,1982.0,1.0,True,True,30,63.0,Höxter_Kreis,well_kept,sophisticated,no,Gerhart-Hauptmann-Str.,Gerhart-Hauptmann-Str.,False,apartment,2.0,2.0,2.0,True,Höxter_Kreis,679,economico,bilocale,3
679,36397,Nordrhein_Westfalen,False,True,790.0,2014.0,1.0,False,True,22,47.0,Aachen,mint_condition,normal,no,Schulstra&szlig;e,Schulstraße,True,ground_floor,2.0,0.0,3.0,False,Aachen,680,economico,,1
680,36398,Nordrhein_Westfalen,False,False,900.0,1983.0,1.0,True,True,81,125.0,Aachen,well_kept,normal,negotiable,Albert-Einstein-Stra&szlig;e,Albert-Einstein-Straße,False,maisonette,4.0,1.0,2.0,True,Aachen,681,economico,,1
681,36412,Nordrhein_Westfalen,False,False,2250.0,1992.0,1.0,False,False,4,132.44,Düsseldorf,mint_condition,sophisticated,negotiable,Am Seestern,Am_Seestern,True,apartment,3.5,8.0,10.0,False,Düsseldorf,682,costoso,,2
682,36459,Nordrhein_Westfalen,False,True,2245.0,2010.0,1.0,True,True,24,131.37,Düsseldorf,mint_condition,sophisticated,negotiable,Adlerstr.,Adlerstr.,True,maisonette,4.0,4.0,5.0,False,Düsseldorf,683,costoso,,2
683,36489,Nordrhein_Westfalen,False,True,691.82,1991.0,1.0,False,False,1,85.43,Siegen_Wittgenstein_Kreis,well_kept,normal,no,Von-Kleist-Weg,Von-Kleist-Weg,False,apartment,3.0,2.0,3.0,False,Siegen_Wittgenstein_Kreis,684,medio,trilocale,1
684,36545,Nordrhein_Westfalen,False,True,665.0,1956.0,1.0,False,True,12,69.0,Essen,well_kept,normal,negotiable,Abteistr.,Abteistr.,False,apartment,3.5,1.0,4.0,False,Essen,685,economico,,1
685,36546,Nordrhein_Westfalen,False,True,925.0,1975.0,1.0,False,True,3,115.0,Minden_Lübbecke_Kreis,modernized,normal,no,Sauerbruchstra&szlig;e,Sauerbruchstraße,False,other,4.0,1.0,2.0,False,Minden_Lübbecke_Kreis,686,costoso,,1
686,36604,Nordrhein_Westfalen,False,True,930.0,1910.0,1.0,True,True,135,90.0,Bielefeld,modernized,sophisticated,negotiable,Detmolder Stra&szlig;e,Detmolder_Straße,False,ground_floor,4.0,0.0,3.0,False,Bielefeld,687,medio,,3
687,36648,Nordrhein_Westfalen,False,True,935.0,1995.0,1.0,False,True,17,90.0,Rheinisch_Bergischer_Kreis,well_kept,sophisticated,no,Rat-Deycks-Stra&szlig;e,Rat-Deycks-Straße,False,apartment,4.0,2.0,3.0,False,Rheinisch_Bergischer_Kreis,688,economico,,3
688,36689,Nordrhein_Westfalen,False,True,1175.0,2007.0,1.0,True,False,2,88.0,Unna_Kreis,mint_condition,sophisticated,yes,Gasstra&szlig;e,Gasstraße,False,ground_floor,3.0,0.0,4.0,True,Unna_Kreis,689,costoso,trilocale,0
689,36756,Nordrhein_Westfalen,False,True,959.0,2004.0,1.0,False,True,2,68.0,Köln,mint_condition,sophisticated,negotiable,Essenerstra&szlig;e,Essenerstraße,True,apartment,2.0,3.0,4.0,False,Köln,690,economico,bilocale,3
690,36816,Nordrhein_Westfalen,False,False,925.0,1975.0,1.0,False,False,48,86.0,Aachen_Kreis,fully_renovated,normal,negotiable,Tittelstra&szlig;e,Tittelstraße,False,roof_storey,2.0,2.0,2.0,True,Aachen_Kreis,691,medio,,1
691,36978,Nordrhein_Westfalen,False,True,1020.0,2014.0,1.0,False,True,7,84.25,Wesel_Kreis,mint_condition,sophisticated,negotiable,An der Stadtrampe,An_der_Stadtrampe,True,apartment,3.0,1.0,2.0,True,Wesel_Kreis,692,costoso,trilocale,3
692,37141,Nordrhein_Westfalen,True,True,1150.0,2019.0,1.0,False,True,30,108.34,Paderborn_Kreis,first_time_use,luxury,negotiable,Balhornstra&szlig;e,Balhornstraße,True,penthouse,3.0,3.0,3.0,False,Paderborn_Kreis,693,costoso,,2
693,37152,Nordrhein_Westfalen,False,False,521.0,1938.0,1.0,False,False,15,56.0,Märkischer_Kreis,well_kept,normal,negotiable,Frankenstra&szlig;e,Frankenstraße,False,apartment,2.0,1.0,3.0,False,Märkischer_Kreis,694,economico,bilocale,1
694,37223,Nordrhein_Westfalen,False,True,1290.0,2001.0,1.0,False,True,16,94.0,Dortmund,refurbished,luxury,yes,Grenzweg,Grenzweg,False,terraced_flat,3.5,0.0,0.0,True,Dortmund,695,costoso,,3
695,37318,Nordrhein_Westfalen,False,True,551.0,1973.0,1.0,False,True,8,61.03,Siegen_Wittgenstein_Kreis,need_of_renovation,normal,negotiable,Tilsiter Str.,Tilsiter_Str.,True,apartment,2.0,1.0,7.0,True,Siegen_Wittgenstein_Kreis,696,economico,bilocale,1
696,37357,Nordrhein_Westfalen,False,False,1280.0,1902.0,1.0,True,False,24,135.0,Recklinghausen_Kreis,refurbished,sophisticated,no,Springstr.,Springstr.,False,maisonette,4.0,2.0,2.0,False,Recklinghausen_Kreis,697,costoso,,3
697,37508,Nordrhein_Westfalen,False,True,1100.0,1989.0,2.0,True,True,12,120.0,Soest_Kreis,well_kept,sophisticated,negotiable,Parkstr.,Parkstr.,False,apartment,3.0,2.0,3.0,False,Soest_Kreis,698,costoso,,3
698,37525,Nordrhein_Westfalen,False,True,1200.0,1954.0,0.0,True,False,119,71.4,Rhein_Erft_Kreis,fully_renovated,sophisticated,no,Uhlstrasse,Uhlstrasse,False,roof_storey,3.0,3.0,3.0,False,Rhein_Erft_Kreis,699,costoso,trilocale,3
699,37658,Nordrhein_Westfalen,False,True,825.0,1994.0,1.0,False,True,8,87.35,Solingen,well_kept,sophisticated,negotiable,Devarannestra&szlig;e,Devarannestraße,False,apartment,3.0,1.0,3.0,False,Solingen,700,medio,trilocale,3
700,37687,Nordrhein_Westfalen,False,True,535.0,1997.0,1.0,True,True,4,55.0,Minden_Lübbecke_Kreis,refurbished,sophisticated,yes,Schlangenstr.,Schlangenstr.,False,roof_storey,2.0,2.0,2.0,True,Minden_Lübbecke_Kreis,701,economico,bilocale,3
701,37715,Nordrhein_Westfalen,False,False,525.0,1900.0,0.0,False,False,15,80.0,Essen,fully_renovated,normal,negotiable,Morsehofstrasse,Morsehofstrasse_,False,apartment,3.0,1.0,3.0,True,Essen,702,economico,trilocale,1
702,37741,Nordrhein_Westfalen,True,True,1125.0,2019.0,1.0,False,True,4,77.78,Paderborn_Kreis,first_time_use,sophisticated,no,An der sch&ouml;nen Aussicht,An_der_schönen_Aussicht,False,apartment,3.0,1.0,4.0,False,Paderborn_Kreis,703,costoso,trilocale,3
703,37773,Nordrhein_Westfalen,False,True,570.0,1964.0,1.0,False,True,41,67.0,Recklinghausen_Kreis,well_kept,normal,negotiable,Frielinghausstra&szlig;e,Frielinghausstraße,True,apartment,3.5,7.0,7.0,False,Recklinghausen_Kreis,704,economico,,1
704,37782,Nordrhein_Westfalen,False,True,2154.0,2018.0,1.0,False,True,73,187.0,Recklinghausen_Kreis,first_time_use,sophisticated,negotiable,Nordring,Nordring,False,ground_floor,4.5,1.0,2.0,True,Recklinghausen_Kreis,705,costoso,per famiglie,2
705,37787,Nordrhein_Westfalen,False,True,660.0,2017.0,1.0,False,False,9,64.18,Steinfurt_Kreis,mint_condition,sophisticated,no,Alte M&uuml;nsterstra&szlig;e,Alte_Münsterstraße,True,apartment,2.0,3.0,4.0,False,Steinfurt_Kreis,706,economico,bilocale,3
706,37792,Nordrhein_Westfalen,False,True,805.0,2003.0,1.0,False,True,1,80.0,Essen,well_kept,sophisticated,negotiable,Ursulastra&szlig;e,Ursulastraße,False,apartment,3.0,2.0,4.0,False,Essen,707,economico,trilocale,3
707,37822,Nordrhein_Westfalen,False,True,690.0,1988.0,1.0,False,True,28,70.0,Rhein_Sieg_Kreis,well_kept,normal,no,Kalkstra&szlig;e,Kalkstraße,False,roof_storey,2.0,2.0,2.0,False,Rhein_Sieg_Kreis,708,economico,,1
708,37931,Nordrhein_Westfalen,True,True,916.0,2018.0,1.0,False,False,27-33,84.08,Borken_Kreis,first_time_use,sophisticated,negotiable,M&uuml;hlenstr.,Mühlenstr.,True,apartment,2.0,2.0,3.0,False,Borken_Kreis,709,medio,,3
709,38053,Nordrhein_Westfalen,False,True,800.0,1982.0,1.0,False,True,66-68,62.0,Münster,well_kept,sophisticated,no,Sch&ouml;ppingenweg,Schöppingenweg,False,roof_storey,3.0,1.0,1.0,False,Münster,710,economico,,3
710,38058,Nordrhein_Westfalen,False,True,890.0,1999.0,1.0,False,True,3,73.0,Krefeld,well_kept,sophisticated,negotiable,Traarer Rathausmarkt,Traarer_Rathausmarkt,True,ground_floor,2.0,0.0,2.0,True,Krefeld,711,medio,,3
711,38085,Nordrhein_Westfalen,False,False,715.0,1968.0,1.0,False,True,43,88.0,Mettmann_Kreis,fully_renovated,normal,no,Giesenhofstr,Giesenhofstr,False,roof_storey,3.0,2.0,2.0,True,Mettmann_Kreis,712,economico,trilocale,1
712,38270,Nordrhein_Westfalen,False,False,490.0,1966.0,1.0,False,True,140 a,56.17,Aachen_Kreis,well_kept,normal,negotiable,Luisenstra&szlig;e,Luisenstraße,False,apartment,2.0,1.0,2.0,False,Aachen_Kreis,713,economico,bilocale,1
713,38404,Nordrhein_Westfalen,False,True,905.0,2009.0,1.0,False,True,325,82.0,Mönchengladbach,mint_condition,sophisticated,negotiable,Vorsterstr.,Vorsterstr.,False,apartment,3.0,1.0,2.0,False,Mönchengladbach,714,medio,trilocale,3
714,38484,Nordrhein_Westfalen,False,True,1650.0,2009.0,1.0,False,True,19,106.0,Düsseldorf,mint_condition,sophisticated,negotiable,Derendorfer Allee,Derendorfer_Allee,True,ground_floor,3.0,0.0,4.0,True,Düsseldorf,715,costoso,,2
715,38507,Nordrhein_Westfalen,False,True,960.0,1998.0,1.0,True,True,69,98.0,Krefeld,mint_condition,sophisticated,negotiable,Schlosserstrasse,Schlosserstrasse,False,maisonette,4.0,2.0,3.0,True,Krefeld,716,medio,,2
